"","success_1_to_1","id","original_title","release_date","Actor","Director","actorMovieCount","directorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","holidays","New.Year.s.Day","Martin.Luther.King.Jr..Day","Valentine.s.Day","Presidents..Day","Good.Friday","Mother.s.Day","Memorial.Day","Father.s.Day","Independence.Day","Labor.Day","Columbus.Day","Veterans.Day","Thanksgiving.Day","Christmas.Eve","Christmas.Day","Independence.Day.observed","Christmas.Day.observed","New.Year.s.Day.observed","Christmas.Eve.observed","Veterans.Day.observed","related_holiday"
"26",1,302,"swimming pool","2003-05-18","charlotterampling","françoisozon",0,0,102,7800000,10130108,"Q3",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"27",1,320,"insomnia","2002-05-24","alpacino","christophernolan",1,0,118,4.6e+07,67263182,"Q2",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Memorial Day"
"28",1,322,"mystic river","2003-10-07","seanpenn","clinteastwood",0,9,138,3e+07,90135191,"Q4",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"29",1,331,"jurassic park iii","2001-07-18","samneill","joejohnston",0,0,92,9.3e+07,181166115,"Q3",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"30",0,423,"the pianist","2002-09-24","adrienbrody","romanpolanski",0,0,150,3.5e+07,32519322,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"31",1,425,"ice age","2002-03-10","rayromano","chriswedge",3,2,81,6.5e+07,176387405,"Q1",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"32",1,453,"a beautiful mind","2001-12-11","russellcrowe","ronhoward",3,2,135,7.8e+07,170708996,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"33",0,470,"21 grams","2003-09-06","seanpenn","alejandrogonzáleziñárritu",1,0,124,2e+07,16248701,"Q4",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"34",1,480,"monsoon wedding","2001-08-30","naseeruddinshah","miranair",0,2,114,1200000,13876974,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"35",1,590,"the hours","2002-12-27","nicolekidman","stephendaldry",2,1,114,2.5e+07,41675994,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"36",1,598,"cidade de deus","2002-02-05","alexandrerodrigues","fernandomeirelles",0,0,130,3300000,7563397,"Q1",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"37",0,605,"the matrix revolutions","2003-11-05","keanureeves","lillywachowski",2,0,129,1.5e+08,139270910,"Q4",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"38",1,818,"austin powers in goldmember","2002-07-26","mikemyers","jayroach",0,2,94,6.3e+07,213117789,"Q3",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"39",1,950,"ice age the meltdown","2006-03-23","rayromano","carlossaldanha",2,2,91,7.5e+07,195330621,"Q1",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"40",1,1088,"whale rider","2003-01-30","keishacastlehughes","nikicaro",0,0,101,4300000,20779666,"Q2",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"41",1,1251,"letters from iwo jima","2006-12-19","kenwatanabe","clinteastwood",0,7,141,1.3e+07,13756082,"Q4",0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"42",1,1257,"because i said so","2007-02-02","dianekeaton","michaellehmann",0,0,102,3.9e+07,42674040,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"43",1,1273,"tmnt","2007-03-23","chrisevans","kevinmunroe",3,0,90,3.5e+07,54149098,"Q1",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"44",1,1428,"once upon a time in mexico","2003-09-11","antoniobanderas","robertrodriguez",0,5,102,2.9e+07,56330657,"Q3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"45",1,1430,"bowling for columbine","2002-10-09","michaelmoore","michaelmoore",2,3,120,3e+06,21576018,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"46",1,1444,"junebug","2005-08-03","embethdavidtz","philmorrison",0,0,106,1e+06,2678010,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"47",1,1493,"miss congeniality","2000-12-14","sandrabullock","donaldpetrie",3,1,111,4.5e+07,106807667,"Q4",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"48",0,1535,"spy game","2001-11-18","robertredford","tonyscott",1,0,126,9e+07,62362560,"Q4",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"49",1,1548,"ghost world","2001-07-20","thorabirch","terryzwigoff",0,0,111,5500000,6217849,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"50",1,1550,"pieces of april","2003-01-19","katieholmes","peterhedges",0,0,81,3e+05,2528664,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"51",0,1555,"l auberge espagnole","2002-05-17","romainduris","cédricklapisch",0,0,122,5900000,3895664,"Q1",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"52",1,1576,"resident evil","2002-03-15","millajovovich","paulwsanderson",2,3,100,3.5e+07,40119709,"Q1",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"53",1,1584,"school of rock","2003-10-03","jackblack","richardlinklater",2,3,108,2e+07,81261177,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"54",1,1588,"bring it on","2000-08-25","kirstendunst","peytonreed",1,0,98,1e+07,68353550,"Q3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"55",0,1590,"copying beethoven","2006-09-10","edharris","agnieszkaholland",1,1,104,1.1e+07,355968,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"56",1,1597,"meet the parents","2000-10-06","benstiller","jayroach",4,3,108,5.5e+07,166225040,"Q4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"57",0,1619,"the way of the gun","2000-09-08","beniciodeltoro","christophermcquarrie",1,0,119,9e+06,6047856,"Q3",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"58",0,1636,"bedazzled","2000-10-19","elizabethhurley","haroldramis",0,0,93,4.8e+07,37879996,"Q4",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"59",0,1683,"the reaping","2007-04-05","hilaryswank","stephenhopkins",1,0,99,4e+07,25126214,"Q2",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"60",0,1698,"anatomie","2000-02-03","frankapotente","stefanruzowitzky",0,1,103,2500000,9598,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"61",1,1777,"fahrenheit 9 11","2004-06-25","robertdeniro","michaelmoore",1,2,122,6e+06,119114517,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"62",0,1807,"elephant","2003-05-18","alexfrost","gusvansant",0,0,81,3e+06,1266955,"Q4",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"63",1,1809,"the rules of attraction","2002-10-11","jamesvanderbeek","rogeravary",0,0,110,4e+06,6525762,"Q4",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Columbus Day"
"64",0,1831,"the next best thing","2000-03-03","madonna","johnschlesinger",0,0,108,2.5e+07,14983572,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"65",1,1900,"traffic","2000-12-27","michaeldouglas","stevensoderbergh",1,4,147,4.8e+07,124107476,"Q4",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Eve"
"66",0,1927,"hulk","2003-06-19","ericbana","anglee",0,1,138,1.37e+08,132177234,"Q2",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"67",1,1931,"stomp the yard","2007-05-16","columbusshort","sylvainwhite",0,0,114,1.4e+07,61356221,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mother's Day"
"68",0,1961,"my name is bruce","2007-10-01","brucecampbell","brucecampbell",0,0,86,1500000,173066,"Q4",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"69",0,1988,"a mighty heart","2007-01-01","angelinajolie","michaelwinterbottom",1,2,100,1.5e+07,9176787,"Q2",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"70",0,1996,"lara croft tomb raider the cradle of life","2003-07-21","angelinajolie","jandebont",2,0,117,9e+07,65653758,"Q3",0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"71",1,2024,"the patriot","2000-06-28","melgibson","rolandemmerich",1,3,165,1.1e+08,113330342,"Q2",0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"72",1,2055,"open range","2003-08-29","kevincostner","kevincostner",2,0,139,2.6e+07,58331254,"Q3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"73",0,2057,"original sin","2001-08-03","angelinajolie","michaelcristofer",3,0,118,2.6e+07,16521410,"Q3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"74",1,2069,"the whole nine yards","2000-02-18","brucewillis","jonathanlynn",0,0,98,2.4e+07,57262492,"Q1",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Presidents' Day"
"75",0,2084,"birthday girl","2001-09-06","nicolekidman","jezbutterworth",3,0,93,1.3e+07,4919896,"Q1",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"76",1,2085,"romeo must die","2000-03-20","jetli","andrzejbartkowiak",1,2,115,2.5e+07,55973336,"Q1",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"77",0,2114,"final fantasy the spirits within","2001-07-02","donaldsutherland","hironobusakaguchi",0,0,106,1.37e+08,32131830,"Q3",1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Independence Day"
"78",1,2133,"the perfect storm","2000-03-15","georgeclooney","wolfgangpetersen",3,0,130,1.2e+08,182618434,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"79",1,2140,"kiss of the dragon","2001-07-06","jetli","chrisnahon",0,0,98,2.5e+07,36833473,"Q3",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Independence Day"
"80",0,2155,"reindeer games","2000-02-25","benaffleck","johnfrankenheimer",7,0,124,3.6e+07,23360779,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"81",0,2176,"the glass house","2001-09-14","leeleesobieski","danielsackheim",1,0,106,2.2e+07,17951431,"Q3",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"82",1,2196,"death at a funeral","2007-02-09","matthewmacfadyen","frankoz",0,0,90,2.1e+07,42739347,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"83",1,2251,"unfaithful","2002-05-10","richardgere","adrianlyne",1,0,124,5e+07,52752475,"Q2",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mother's Day"
"84",0,2252,"eastern promises","2007-09-14","naomiwatts","davidcronenberg",1,1,100,5e+07,17181265,"Q3",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"85",0,2266,"paris je t aime","2006-05-16","stevebuscemi","isabelcoixet",1,0,120,1.3e+07,4857374,"Q1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mother's Day"
"86",1,2287,"rize","2005-01-15","christophertoler","davidlachapelle",0,0,86,7e+05,3278611,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"87",0,2312,"in the name of the king a dungeon siege tale","2007-11-29","jasonstatham","uweboll",3,1,127,6e+07,4775656,"Q1",0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"88",0,2539,"spanglish","2004-12-17","adamsandler","jameslbrooks",5,1,130,7.5e+07,42044321,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"89",0,2575,"the tailor of panama","2001-02-11","piercebrosnan","johnboorman",5,0,109,1.8e+07,13491653,"Q1",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valentine's Day"
"90",0,2577,"code 46","2003-09-02","timrobbins","michaelwinterbottom",0,3,92,7500000,197148,"Q3",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"91",1,2621,"return to me","2000-04-07","davidduchovny","bonniehunt",3,0,115,2.4e+07,32662299,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"92",1,2642,"two weeks notice","2002-12-19","sandrabullock","marclawrence",1,0,101,6e+07,93354918,"Q4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"93",1,2655,"what lies beneath","2000-07-21","harrisonford","robertzemeckis",2,2,130,9e+07,155464351,"Q3",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"94",1,2662,"house of 1000 corpses","2003-04-11","sidhaig","robzombie",0,1,89,7e+06,12634962,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"95",0,2749,"15 minutes","2001-03-01","robertdeniro","johnherzfeld",3,1,120,4.2e+07,24375436,"Q1",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"96",1,2755,"about schmidt","2002-12-13","jacknicholson","alexanderpayne",0,1,125,3e+07,65005217,"Q4",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"97",1,2787,"pitch black","2000-02-18","vindiesel","davidtwohy",0,0,108,2.3e+07,39235088,"Q1",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Presidents' Day"
"98",1,2830,"my boss s daughter","2003-08-21","ashtonkutcher","davidzucker",1,2,83,1.4e+07,15549702,"Q3",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"99",1,3536,"u 571","2000-04-20","matthewmcconaughey","jonathanmostow",1,1,116,6.2e+07,77086030,"Q2",0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"100",0,3580,"changeling","2008-01-30","angelinajolie","clinteastwood",0,6,141,5.5e+07,35739802,"Q4",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"101",1,3933,"corpse bride","2005-09-09","johnnydepp","timburton",2,0,77,3e+07,53359111,"Q3",1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"102",1,3981,"what women want","2000-12-15","helenhunt","nancymeyers",0,0,127,6.5e+07,182805123,"Q4",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"103",0,4170,"trade","2007-01-23","kevinkline","marcokreuzpaintner",0,0,120,1.2e+07,214202,"Q3",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"104",1,4234,"scream 3","2000-02-03","davidarquette","wescraven",1,1,116,4e+07,89138076,"Q1",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"105",0,4251,"veer zaara","2004-11-12","shahrukhkhan","yashchopra",1,1,192,7e+06,2938532,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Veterans Day"
"106",1,4256,"scary movie 3","2003-10-24","pamelaanderson","davidzucker",0,1,84,4.5e+07,110000082,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"107",1,4327,"charlie s angels","2000-11-02","camerondiaz","mcg",1,1,98,9e+07,125305545,"Q4",0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"108",1,4464,"seabiscuit","2003-07-22","jeffbridges","garyross",3,0,141,8.6e+07,120277854,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"109",0,4599,"raising helen","2004-05-27","katehudson","garrymarshall",1,3,119,5e+07,37485528,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"110",0,4912,"confessions of a dangerous mind","2002-12-30","samrockwell","georgeclooney",1,1,113,2.9e+07,16007718,"Q4",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"111",0,4912,"confessions of a dangerous mind","2002-12-30","samrockwell","georgeclooney",1,1,113,2.9e+07,16007718,"Q4",0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"112",0,4942,"leatherheads","2008-03-24","georgeclooney","georgeclooney",1,0,114,5.8e+07,31373938,"Q2",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"113",0,4959,"the international","2009-02-03","cliveowen","tomtykwer",1,1,118,5e+07,25450527,"Q1",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"114",1,4970,"gothika","2003-11-21","halleberry","mathieukassovitz",1,0,98,4e+07,59588068,"Q4",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"115",0,5126,"martian child","2007-11-02","johncusack","mennomeyjes",0,0,106,2.7e+07,7500310,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"116",1,5176,"3 10 to yuma","2007-09-06","russellcrowe","jamesmangold",2,0,122,4.8e+07,53606916,"Q3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"117",1,5551,"space cowboys","2000-07-31","clinteastwood","clinteastwood",4,11,130,6.5e+07,90454043,"Q3",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"118",0,5759,"baghead","2008-01-21","rosspartridge","jayduplass",0,0,84,2e+05,140016,"Q2",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Martin Luther King Jr. Day"
"119",0,5852,"angel eyes","2001-05-15","jenniferlopez","luismandoki",1,0,102,3.8e+07,24044532,"Q2",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mother's Day"
"120",0,5955,"the pledge","2001-01-09","jacknicholson","seanpenn",1,0,123,4.5e+07,19719930,"Q1",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"121",1,5994,"the family man","2000-12-12","nicolascage","brettratner",4,1,125,6e+07,75764085,"Q4",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"122",0,6007,"elling","2001-03-16","perchristianellefsen","petternæss",0,0,89,2100000,313436,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"123",0,6016,"the good thief","2003-04-03","nicknolte","neiljordan",0,0,108,3e+07,3517797,"Q2",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
