"","id","X","original_title","release_date","Actor","actorMovieCount","runtime","ProductionBudget","DomesticGross","quarter","animation","comedy","family","adventure","fantasy","romance","drama","action","crime","thriller","horror","history","mystery","war","music","documentary","western","scifi","clean_director","New Year's Day","Martin Luther King Jr. Day","Valentine's Day","Presidents' Day","Good Friday","Mother's Day","Memorial Day","Father's Day","Independence Day","Labor Day","Columbus Day","Veterans Day","Thanksgiving Day","Christmas Eve","Christmas Day","Independence Day observed","Christmas Day observed","New Year's Day observed","Christmas Eve observed","Veterans Day observed","related_holiday"
"956",245891,947,"john wick",2014-10-22,"keanureeves",8,101,3e+07,43037835,"Q4",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"davidleitch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"957",245963,1147,"milk ",2014-09-01,"sebastianhoward",1,58,2e+07,31841299,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"sebastianhoward",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"958",246403,2184,"tusk",2014-09-19,"michaelparks",1,102,3e+06,1821983,"Q3",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"kevinsmith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"959",248694,2179,"truth",2013-07-12,"seanpaullockhart",1,94,9600000,2541854,"Q4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"robmoretti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"960",250066,102,"american heist",2014-09-11,"haydenchristensen",1,94,1e+07,34513500.7541806,"Q1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"sarikandreasyan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"961",251321,90,"aloft",2014-02-12,"jenniferconnelly",1,112,8e+06,53086,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"claudiallosa",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"962",251994,1391,"reach me",2014-03-14,"sylvesterstallone",12,95,5e+06,34513500.7541806,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"johnherzfeld",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"963",252360,897,"in the name of the king iii",2013-12-27,"dominicpurcell",1,85,3500000,34513500.7541806,"Q1",0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"uweboll",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"None"
"964",252512,2274,"while we re young",2015-04-03,"benstiller",6,97,1e+07,7582065,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"noahbaumbach",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Good Friday"
"965",253235,120,"and so it goes",2014-07-20,"michaeldouglas",5,94,1.8e+07,15160801,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"robreiner",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"966",253272,1964,"the mule",2014-03-10,"hugoweaving",2,103,5e+07,103804407,"Q4",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"tonymahony",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"967",253306,843,"housebound",2014-09-04,"morganaoreilly",1,109,1500000,34513500.7541806,"Q4",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"gerardjohnstone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"968",253331,255,"black or white",2014-09-06,"kevincostner",8,121,9e+06,21571189,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"mikebinder",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"969",253414,1445,"rock the kasbah",2015-10-22,"billmurray",5,100,1.5e+07,3020665,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"barrylevinson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"970",254024,1779,"the face of an angel",2014-09-06,"katebeckinsale",3,100,2.6e+07,34513500.7541806,"Q2",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"michaelwinterbottom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"971",254473,302,"brick mansions",2014-04-22,"paulwalker",3,90,2.8e+07,20396829,"Q2",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"camilledelamarre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"972",254904,1977,"the november man",2014-08-27,"piercebrosnan",10,108,1.5e+07,25018119,"Q3",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"rogerdonaldson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"973",255343,581,"escobar paradise lost",2014-10-11,"beniciodeltoro",2,120,1.7e+07,195792,"Q1",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"andreadistefano",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"None"
"974",256274,147,"as above so below",2014-08-14,"perditaweeks",1,93,5e+06,21222315,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"johnerickdowdle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"975",256917,2110,"the water diviner",2014-12-25,"russellcrowe",6,112,22500000,4200117,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"russellcrowe",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Day"
"976",256962,1041,"little boy",2015-04-23,"jakobsalvati",1,106,2e+07,6485961,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"alejandromonteverde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"977",257087,2102,"the veil",2016-04-21,"jessicaalba",4,93,4e+06,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"philjoanou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"978",257088,1341,"point break",2015-12-03,"edgarramÌrez",1,114,1e+08,28782481,"Q4",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"ericsoncore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"979",257091,706,"get hard",2015-03-26,"willferrell",3,100,4e+07,90411453,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"etancohen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"980",257238,152,"as it is in heaven",2014-08-15,"abivanandel",1,86,450000,13486,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"joshuaoverbay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"981",257344,1329,"pixels",2015-07-16,"adamsandler",9,105,9e+07,78765986,"Q3",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"chriscolumbus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"982",258480,341,"carol",2015-11-20,"cateblanchett",3,118,11800000,12711491,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"toddhaynes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"983",258489,1916,"the legend of tarzan",2016-06-29,"alexanderskarsgÂrd",1,109,1.8e+08,126643061,"Q2",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"davidyates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"984",259611,687,"frontera",2014-07-31,"edharris",3,103,2300000,59696,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"michaelberry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"985",259695,1048,"live by night",2016-12-25,"benaffleck",10,129,6.5e+07,10378555,"Q4",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"benaffleck",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,"Christmas Day"
"986",259761,1035,"lights out",2013-12-01,"lottalosten",1,3,5e+06,67268835,"Q3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"davidf.sandberg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"987",260514,347,"cars 3",2017-06-15,"owenwilson",4,109,1.75e+08,152901115,"Q2",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"brianfee",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"988",261392,106,"american ultra",2015-08-19,"jesseeisenberg",4,96,2.8e+07,14439985,"Q3",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nimanourizadeh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"989",262551,180,"babysitting",2014-04-16,"philippelacheau",1,85,3400000,34513500.7541806,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nicolasbenamou",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"990",264656,1848,"the homesman",2014-05-18,"hilaryswank",3,122,1.6e+07,2429989,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"tommyleejones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"991",265177,1160,"mommy",2014-05-22,"annedorval",1,138,4900000,3498695,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"xavierdolan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"992",265208,2286,"wild card",2015-01-14,"jasonstatham",4,92,3e+07,3200,"Q1",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"simonwest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"993",265330,183,"bad boys",2014-04-17,"isiahthomas",1,100,2.3e+07,65647413,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"zaklevitt",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"994",266034,996,"la chambre bleue",2014-05-16,"mathieuamalric",1,75,1400000,260441,"Q2",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"mathieuamalric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"995",266294,1537,"sisters",2015-12-18,"tinafey",2,118,3e+07,87044645,"Q4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jasonmoore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"996",266856,2086,"the theory of everything",2014-11-26,"eddieredmayne",1,123,1.5e+07,35893537,"Q4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"jamesmarsh",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"None"
"997",267192,699,"genius",2016-06-10,"colinfirth",2,104,1.7e+07,1361045,"Q2",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"michaelgrandage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"998",267795,1453,"rosemary s baby",2014-09-18,"zoesaldana",1,168,3200000,33395426,"Q2",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,"agnieszkaholland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"999",267935,1706,"the bfg",2016-06-01,"rubybarnhill",1,120,1.4e+08,55483770,"Q2",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"stevenspielberg",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1000",268238,2052,"the second best exotic marigold hotel",2015-02-26,"devpatel",1,122,1e+07,33078266,"Q1",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"johnmadden",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1001",268917,1994,"the past is a grotesque animal",2014-06-15,"dottiealexander",1,77,1e+05,20056,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"jasonmiller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Father's Day"
"1002",269149,2325,"zootopia",2016-02-11,"ginnifergoodwin",1,108,1.5e+08,341268248,"Q1",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jaredbush",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1003",270010,60,"a hologram for the king",2016-04-22,"tomhanks",7,97,3.5e+07,4212494,"Q2",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"tomtykwer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1004",270303,915,"it follows",2015-02-04,"maikamonroe",1,100,2e+06,14674077,"Q1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"davidrobertmitchell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1005",270938,610,"falcon rising",2014-09-05,"michaeljaiwhite",1,103,4500000,11774,"Q3",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"erniebarbarash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1006",270946,1305,"penguins of madagascar",2014-11-22,"tommcgrath",1,92,1.32e+08,83350911,"Q4",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"simonj.smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1007",271110,337,"captain america civil war",2016-04-27,"chrisevans",4,147,2.5e+08,408084349,"Q2",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"joerusso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1008",271331,2213,"united passions",2014-06-19,"timroth",2,110,3e+07,918,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"fr√©d√©ricauburtin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1009",272693,1767,"the duff",2015-02-20,"maewhitman",1,100,8500000,34030343,"Q1",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"arisandel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1010",273106,1308,"peter pan",2000-10-10,"cathyrigby",1,104,1e+08,48417850,"Q4",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"glenncasale",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"None"
"1011",273248,1841,"the hateful eight",2015-12-25,"samuelljackson",4,167,6.2e+07,54117416,"Q4",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,"quentintarantino",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Christmas Day"
"1012",274857,975,"king arthur legend of the sword",2017-04-27,"charliehunnam",1,126,1.75e+08,39175066,"Q2",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"guyritchie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1013",275601,1423,"ricki and the flash",2015-07-10,"merylstreep",5,100,1.8e+07,26839498,"Q3",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"jonathandemme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1014",277216,1615,"straight outta compton",2015-08-13,"osheajacksonjr",1,147,2.8e+07,161197785,"Q3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"f.garygray",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1015",277796,813,"hide and seek",2014-06-20,"joshoconnor",1,82,2.5e+07,51100486,"Q1",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"joannacoates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1016",277834,1157,"moana",2016-11-23,"auliicravalho",1,107,1.5e+08,248757044,"Q1",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"johnmusker",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"None"
"1017",278154,866,"ice age collision course",2016-06-23,"rayromano",4,100,1.05e+08,64063008,"Q3",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"galent.chu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1018",278348,1940,"the maid s room",2014-08-08,"paulagarcÈs",1,98,6e+05,34513500.7541806,"Q3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"michaelwalker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1019",280092,890,"insidious chapter 3",2015-06-04,"dermotmulroney",1,97,1e+07,52218558,"Q2",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"leighwhannell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1020",280840,1092,"ma ma",2015-09-11,"penÈlopecruz",2,111,1.5e+07,71628180,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"juliom√©dem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1021",281230,657,"fort mccoy",2014-01-01,"ericstoltz",1,102.936454849498,3e+06,78948,"Q3",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"kateconnor",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"New Year's Day"
"1022",281730,691,"fugly",2014-06-13,"jimmyshergill",1,134,4500000,34513500.7541806,"Q4",0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"kabirsadanand",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1023",283350,226,"before we go",2014-09-11,"chrisevans",4,89,3e+06,37151,"Q3",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"chrisevans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1024",283384,1731,"the calling",2014-08-05,"susansarandon",4,108,160000,32092,"Q1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"jasonstone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1025",283708,1051,"loin des hommes",2014-08-30,"viggomortensen",3,110,7700000,5336,"Q1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"davidoelhoffen",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"None"
"1026",284564,16,"31",2016-09-15,"sherimoonzombie",1,102,1500000,779820,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"robzombie",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1027",284568,406,"closure",2013-12-01,"angelatucker",1,76,1e+05,34513500.7541806,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"bryantucker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1028",284689,1674,"testament of youth",2014-10-14,"aliciavikander",1,129,1e+07,1822250,"Q1",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,"jameskent",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"None"
"1029",285135,2322,"zodiac",2014-08-16,"christopherlloyd",2,89,8.5e+07,33080084,"Q1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"w.d.hogan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1030",285783,2106,"the walk",2015-09-30,"josephgordonlevitt",3,123,3.5e+07,10161183,"Q3",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"robertzemeckis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1031",286709,1419,"revenge of the green dragons",2014-03-15,"justinchon",1,94,5e+06,2500,"Q4",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"andrewloo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1032",287424,1088,"maggie",2015-05-08,"arnoldschwarzenegger",9,95,4500000,187112,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"henryhobson",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1033",287903,989,"krampus",2015-11-26,"adamscott",1,98,1.5e+07,42725475,"Q4",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"michaeldougherty",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Thanksgiving Day"
"1034",287935,1143,"midnight sun",2014-09-01,"dakotagoyo",1,120,2800000,9561064,"Q1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"rogerspottiswoode",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Labor Day"
"1035",290250,1973,"the nice guys",2016-05-15,"russellcrowe",6,116,5e+07,36261763,"Q2",0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,"shaneblack",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1036",290370,1187,"mutant world",2014-09-27,"kimcoates",1,85,1500000,34513500.7541806,"Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"davidwinning",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1037",290825,2313,"yoga hosers",2016-07-08,"lilyrosedepp",1,88,5e+06,34513500.7541806,"Q3",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"kevinsmith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1038",291270,129,"anomalisa",2015-12-30,"davidthewlis",1,90,8e+06,3759286,"Q1",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"charliekaufman",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1039",291362,1429,"road hard",2015-03-06,"adamcarolla",2,97,1500000,113169,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"kevinhench",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1040",291854,1120,"meet the mormons",2014-10-10,"jermainesullivan",1,78,2e+06,6047363,"Q4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"blairtreu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1041",293299,616,"feast",2014-11-07,"tommysnider",1,6,3200000,56131,"Q3",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"patrickosborne",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1042",293863,1684,"the age of adaline",2015-04-16,"blakelively",1,112,3e+07,42629776,"Q2",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"leetolandkrieger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1043",294016,2176,"trumbo",2015-10-27,"bryancranston",1,124,1.5e+07,7857741,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"jayroach",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1044",294963,281,"bone tomahawk",2015-10-23,"kurtrussell",6,132,2e+06,34513500.7541806,"Q4",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,"s.craigzahler",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1045",295588,13,"23 blast",2014-10-24,"markhapka",1,98,1e+06,549185,"Q4",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"dylanbaker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1046",295699,587,"everybody wants some ",2016-03-30,"blakejenner",1,116,1e+07,3400278,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"richardlinklater",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1047",295723,976,"kingdom come",2014-08-20,"ryanbarrett",1,99,7e+06,23247539,"Q2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"grega.sager",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1048",295799,906,"iris",2014-10-09,"irisapfel",1,83,5500000,5580479,"Q4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"albertmaysles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1049",295886,309,"brotherly love",2015-04-24,"kekepalmer",1,89,1900000,478595,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"jamalhill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1050",299145,475,"dawn patrol",2015-06-05,"scotteastwood",2,86,3500000,34513500.7541806,"Q2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"danielpetrie,jr.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1051",299245,1801,"the gallows",2015-07-10,"cassidygifford",1,87,1e+05,22764410,"Q3",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"chrislofing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1052",299687,1679,"the 5th wave",2016-01-14,"chloÎgracemoretz",1,112,3.8e+07,34912982,"Q1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jblakeson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1053",300671,4,"13 hours the secret soldiers of benghazi",2016-01-13,"jamesbadgedale",1,144,5e+07,52853219,"Q1",0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,"michaelbay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None"
"1054",300706,1021,"let s kill ward s wife",2014-12-23,"patrickwilson",4,81,5e+06,34513500.7541806,"Q1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"scottfoley",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"None"
